Year,State,State.ANSI,temp3,temp4,temp23,temp43,temp44,temp45,Value,chem_name,chem_column,harm_level
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (MEFENOXAM = 113502),NA,NA,0.711,MEFENOXAM,113502,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (MYCLOBUTANIL = 128857),NA,NA,0.167,MYCLOBUTANIL,128857,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (PENTHIOPYRAD = 90112),NA,NA,0.402,PENTHIOPYRAD,90112,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),NA,NA,0.05,POLYOXIN D ZINC SALT,230000,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (POTASSIUM BICARBON. = 73508),NA,NA,3.52,POTASSIUM BICARBON.,73508,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (PROPICONAZOLE = 122101),NA,NA,0.221,PROPICONAZOLE,122101,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,0.305,PYRACLOSTROBIN,99100,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,0.762,PYRIMETHANIL,288201,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,0.113,QUINOLINE,55459,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,12.88,SULFUR,77501,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,0.055,TETRACONAZOLE,120603,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,0.827,THIOPHANATE-METHYL,102001,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,4.285,THIRAM,79801,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,0.148,TRIFLOXYSTROBIN,129112,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,0.396,TRIFLUMIZOLE,128879,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,0.105,FLUMIOXAZIN,129034,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,0.355,OXYFLUORFEN,111601,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,1.944,PENDIMETHALIN,108501,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,0.027,ABAMECTIN,122804,Ib
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ACEQUINOCYL = 6329),NA,NA,0.364,ACEQUINOCYL,6329,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,0.165,ACETAMIPRID,99050,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (AZADIRACHTIN = 121701),NA,NA,0.06,AZADIRACHTIN,121701,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,0.645,BIFENAZATE,586,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,0.163,BIFENTHRIN,128825,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,0.084,CHLORANTRANILIPROLE,90100,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (CYFLUMETOFEN = 138831),NA,NA,0.24,NA,138831,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (FENPROPATHRIN = 127901),NA,NA,0.397,FENPROPATHRIN,127901,O
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (FENPYROXIMATE = 129131),NA,NA,0.128,FENPYROXIMATE,129131,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (FLONICAMID = 128016),NA,NA,0.105,FLONICAMID,128016,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (FLUPYRADIFURONE = 122304),NA,NA,0.234,FLUPYRADIFURONE,122304,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (HEXYTHIAZOX = 128849),NA,NA,0.212,HEXYTHIAZOX,128849,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (IMIDACLOPRID = 129099),NA,NA,0.63,IMIDACLOPRID,129099,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (MALATHION = 57701),NA,NA,3.062,MALATHION,57701,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (METHOXYFENOZIDE = 121027),NA,NA,0.214,METHOXYFENOZIDE,121027,U
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (NALED = 34401),NA,NA,1.091,NALED,34401,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007),NA,10.762,NA,NA,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,0.119,NOVALURON,124002,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (PYRETHRINS = 69001),NA,NA,0.137,PYRETHRINS,69001,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,0.083,SPINETORAM,110007,O
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (SPINOSAD = 110003),NA,NA,0.104,SPINOSAD,110003,III
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (SPIROMESIFEN = 24875),NA,NA,0.319,SPIROMESIFEN,24875,
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,0.086,THIAMETHOXAM,60109,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (CHLOROPICRIN = 81501),NA,NA,256.687,CHLOROPICRIN,81501,FM
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (DICHLOROPROPENE = 29001),NA,NA,85.17,DICHLOROPROPENE,29001,FM
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (FLUTRIAFOL = 128940),NA,NA,0.129,FLUTRIAFOL,128940,II
2018,CALIFORNIA,6, MEASURED IN LB / ACRE / YEAR, AVG, OTHER, OTHER: (REYNOUTRIA SACHALINE = 55809),NA,NA,0.307,REYNOUTRIA SACHALINE,55809,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,1.4,AZOXYSTROBIN,128810,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),NA,NA,1.5,BACILLUS AMYLOLIQUEFACIENS STRAIN D747,16482,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BACILLUS SUBTILIS = 6479),NA,NA,2.4,BACILLUS SUBTILIS,6479,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (BOSCALID = 128008),NA,NA,1.6,BOSCALID,128008,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,3.4,CAPTAN,81301,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CYFLUFENAMID = 555550),NA,NA,1.2,CYFLUFENAMID,555550,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,1.4,CYPRODINIL,288202,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FENHEXAMID = 90209),NA,NA,1.7,FENHEXAMID,90209,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,1.4,FLUDIOXONIL,71503,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FLUOPYRAM = 80302),NA,NA,1.2,FLUOPYRAM,80302,III
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FLUXAPYROXAD = 138009),NA,NA,1.3,FLUXAPYROXAD,138009,III
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (MEFENOXAM = 113502),NA,NA,1.5,MEFENOXAM,113502,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (MYCLOBUTANIL = 128857),NA,NA,1.6,MYCLOBUTANIL,128857,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (PENTHIOPYRAD = 90112),NA,NA,1.3,PENTHIOPYRAD,90112,III
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),NA,NA,1.1,POLYOXIN D ZINC SALT,230000,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (POTASSIUM BICARBON. = 73508),NA,NA,1.5,POTASSIUM BICARBON.,73508,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (PROPICONAZOLE = 122101),NA,NA,2,PROPICONAZOLE,122101,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,1.8,PYRACLOSTROBIN,99100,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,1.2,PYRIMETHANIL,288201,III
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,1.2,QUINOLINE,55459,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,2.6,SULFUR,77501,III
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,1.5,TETRACONAZOLE,120603,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,1.3,THIOPHANATE-METHYL,102001,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,2.1,THIRAM,79801,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,1.3,TRIFLOXYSTROBIN,129112,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,1.6,TRIFLUMIZOLE,128879,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,1.1,FLUMIOXAZIN,129034,III
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,1,OXYFLUORFEN,111601,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,1.4,PENDIMETHALIN,108501,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ABAMECTIN = 122804),NA,NA,1.4,ABAMECTIN,122804,Ib
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ACEQUINOCYL = 6329),NA,NA,1.2,ACEQUINOCYL,6329,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (ACETAMIPRID = 99050),NA,NA,1.4,ACETAMIPRID,99050,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (AZADIRACHTIN = 121701),NA,NA,1.9,AZADIRACHTIN,121701,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BIFENAZATE = 586),NA,NA,1.3,BIFENAZATE,586,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BIFENTHRIN = 128825),NA,NA,1.7,BIFENTHRIN,128825,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523),NA,NA,1.2,BT KURSTAK ABTS-1857,6523,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522),NA,NA,2.3,BT KURSTAKI ABTS-351,6522,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (BT KURSTAKI SA-11 = 6519),NA,NA,1.1,BT KURSTAKI SA-11,6519,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (CHLORANTRANILIPROLE = 90100),NA,NA,1.2,CHLORANTRANILIPROLE,90100,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),NA,NA,1.1,CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA,16329,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (CYFLUMETOFEN = 138831),NA,NA,1.3,NA,138831,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (FENPROPATHRIN = 127901),NA,NA,1.4,FENPROPATHRIN,127901,O
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (FENPYROXIMATE = 129131),NA,NA,1.2,FENPYROXIMATE,129131,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (FLONICAMID = 128016),NA,NA,1.3,FLONICAMID,128016,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (FLUPYRADIFURONE = 122304),NA,NA,1.4,FLUPYRADIFURONE,122304,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (HEXYTHIAZOX = 128849),NA,NA,1.2,HEXYTHIAZOX,128849,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (IMIDACLOPRID = 129099),NA,NA,1.3,IMIDACLOPRID,129099,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (MALATHION = 57701),NA,NA,1.7,MALATHION,57701,III
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (METHOXYFENOZIDE = 121027),NA,NA,1.2,METHOXYFENOZIDE,121027,U
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (NALED = 34401),NA,NA,1.2,NALED,34401,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007),NA,1.7,NA,NA,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (NOVALURON = 124002),NA,NA,1.6,NOVALURON,124002,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (PYRETHRINS = 69001),NA,NA,2.5,PYRETHRINS,69001,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (SPINETORAM = 110007),NA,NA,1.2,SPINETORAM,110007,O
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (SPINOSAD = 110003),NA,NA,1.2,SPINOSAD,110003,III
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (SPIROMESIFEN = 24875),NA,NA,1.3,SPIROMESIFEN,24875,
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, INSECTICIDE, INSECTICIDE: (THIAMETHOXAM = 60109),NA,NA,1.4,THIAMETHOXAM,60109,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (CHLOROPICRIN = 81501),NA,NA,1.1,CHLOROPICRIN,81501,FM
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (DICHLOROPROPENE = 29001),NA,NA,1,DICHLOROPROPENE,29001,FM
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (FLUTRIAFOL = 128940),NA,NA,1.1,FLUTRIAFOL,128940,II
2018,CALIFORNIA,6, MEASURED IN NUMBER, AVG, OTHER, OTHER: (REYNOUTRIA SACHALINE = 55809),NA,NA,1.4,REYNOUTRIA SACHALINE,55809,
2018,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,"87,400",CAPTAN,81301,U
2018,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,"3,300",CYPRODINIL,288202,
2018,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,"1,700",FLUDIOXONIL,71503,U
2018,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,"22,500",THIRAM,79801,II
2018,FLORIDA,12, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TOTAL),NA,NA,"128,400",NA,NA,
2018,FLORIDA,12, MEASURED IN LB,NA, INSECTICIDE, INSECTICIDE: (TOTAL),NA,NA,"102,700",NA,NA,
2018,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,1.858,CAPTAN,81301,U
2018,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,0.33,CYPRODINIL,288202,
2018,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,0.221,FLUDIOXONIL,71503,U
2018,FLORIDA,12, MEASURED IN LB / ACRE / APPLICATION, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,1.632,THIRAM,79801,II
2018,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,9.193,CAPTAN,81301,U
2018,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,0.997,CYPRODINIL,288202,
2018,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,0.501,FLUDIOXONIL,71503,U
2018,FLORIDA,12, MEASURED IN LB / ACRE / YEAR, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,6.049,THIRAM,79801,II
2018,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,4.9,CAPTAN,81301,U
2018,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,3,CYPRODINIL,288202,
2018,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,2.3,FLUDIOXONIL,71503,U
2018,FLORIDA,12, MEASURED IN NUMBER, AVG, FUNGICIDE, FUNGICIDE: (THIRAM = 79801),NA,NA,3.7,THIRAM,79801,II
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (AZOXYSTROBIN = 128810),NA,NA,"2,300",AZOXYSTROBIN,128810,U
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (BLAD = 30006),NA,NA,"4,400",BLAD,30006,Ib
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (BOSCALID = 128008),NA,NA,"11,000",BOSCALID,128008,U
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CAPTAN = 81301),NA,NA,"222,600",CAPTAN,81301,U
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CYFLUFENAMID = 555550),NA,NA,300,CYFLUFENAMID,555550,
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (CYPRODINIL = 288202),NA,NA,"13,700",CYPRODINIL,288202,
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FENHEXAMID = 90209),NA,NA,"20,800",FENHEXAMID,90209,U
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FLUDIOXONIL = 71503),NA,NA,"9,200",FLUDIOXONIL,71503,U
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FLUOPYRAM = 80302),NA,NA,"1,000",FLUOPYRAM,80302,III
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (FLUXAPYROXAD = 138009),NA,NA,"2,900",FLUXAPYROXAD,138009,III
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (MEFENOXAM = 113502),NA,NA,"2,300",MEFENOXAM,113502,
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (MYCLOBUTANIL = 128857),NA,NA,"2,900",MYCLOBUTANIL,128857,II
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PENTHIOPYRAD = 90112),NA,NA,"4,500",PENTHIOPYRAD,90112,III
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (POLYOXIN D ZINC SALT = 230000),NA,NA,700,POLYOXIN D ZINC SALT,230000,
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (POTASSIUM BICARBON. = 73508),NA,NA,"32,100",POTASSIUM BICARBON.,73508,
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PROPICONAZOLE = 122101),NA,NA,"2,200",PROPICONAZOLE,122101,II
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PYRACLOSTROBIN = 99100),NA,NA,"8,700",PYRACLOSTROBIN,99100,
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (PYRIMETHANIL = 288201),NA,NA,"14,100",PYRIMETHANIL,288201,III
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (QUINOLINE = 55459),NA,NA,"3,500",QUINOLINE,55459,
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (SULFUR = 77501),NA,NA,"637,100",SULFUR,77501,III
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TETRACONAZOLE = 120603),NA,NA,600,TETRACONAZOLE,120603,II
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (THIOPHANATE-METHYL = 102001),NA,NA,"6,700",THIOPHANATE-METHYL,102001,U
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TOTAL),NA,NA,"1,035,100",NA,NA,
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TRIFLOXYSTROBIN = 129112),NA,NA,"1,900",TRIFLOXYSTROBIN,129112,U
2016,CALIFORNIA,6, MEASURED IN LB,NA, FUNGICIDE, FUNGICIDE: (TRIFLUMIZOLE = 128879),NA,NA,"5,600",TRIFLUMIZOLE,128879,II
2016,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (FLUMIOXAZIN = 129034),NA,NA,500,FLUMIOXAZIN,129034,III
2016,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (OXYFLUORFEN = 111601),NA,NA,"3,000",OXYFLUORFEN,111601,U
2016,CALIFORNIA,6, MEASURED IN LB,NA, HERBICIDE, HERBICIDE: (PENDIMETHALIN = 108501),NA,NA,"15,600",PENDIMETHALIN,108501,II
